OrderID;CustomerID;EmployeeID;OrderDate;RequiredDate;ShippedDate;ShipVia;Freight;ShipName;ShipAddress;ShipCity;ShipRegion;ShipPostalCode;ShipCountry
10691;BLONP;3;03/10/1997 00:00:00;14/11/1997 00:00:00;22/10/1997 00:00:00;2;810,0500;QUICK-Stop;Taucherstraße 10;Cunewalde;;01307;Germany
10692;BLONP;3;03/10/1997 00:00:00;31/10/1997 00:00:00;13/10/1997 00:00:00;2;61,0200;Alfred's Futterkiste;Obere Str. 57;Berlin;;12209;Germany
10693;BLONP;3;06/10/1997 00:00:00;20/10/1997 00:00:00;10/10/1997 00:00:00;3;139,3400;White Clover Markets;1029 - 12th Ave. S.;Seattle;WA;98124;USA
10694;BLONP;3;06/10/1997 00:00:00;03/11/1997 00:00:00;09/10/1997 00:00:00;3;398,3600;QUICK-Stop;Taucherstraße 10;Cunewalde;;01307;Germany
10695;BLONP;3;07/10/1997 00:00:00;18/11/1997 00:00:00;14/10/1997 00:00:00;1;16,7200;Wilman Kala;Keskuskatu 45;Helsinki;;21240;Finland
10696;BLONP;3;08/10/1997 00:00:00;19/11/1997 00:00:00;14/10/1997 00:00:00;3;102,5500;White Clover Markets;1029 - 12th Ave. S.;Seattle;WA;98124;USA
10697;BLONP;3;08/10/1997 00:00:00;05/11/1997 00:00:00;14/10/1997 00:00:00;1;45,5200;LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela
10698;BLONP;3;09/10/1997 00:00:00;06/11/1997 00:00:00;17/10/1997 00:00:00;1;272,4700;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
10699;BLONP;1;09/10/1997 00:00:00;06/11/1997 00:00:00;13/10/1997 00:00:00;3;0,5800;Morgenstern Gesundkost;Heerstr. 22;Leipzig;;04179;Germany
10700;BLONP;3;10/10/1997 00:00:00;07/11/1997 00:00:00;16/10/1997 00:00:00;1;65,1000;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
10701;FISSA;3;13/10/1997 00:00:00;27/10/1997 00:00:00;15/10/1997 00:00:00;3;220,3100;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;;Ireland
10702;BLONP;3;13/10/1997 00:00:00;24/11/1997 00:00:00;21/10/1997 00:00:00;1;23,9400;Alfred's Futterkiste;Obere Str. 57;Berlin;;12209;Germany
10703;BLONP;3;14/10/1997 00:00:00;11/11/1997 00:00:00;20/10/1997 00:00:00;2;152,3000;Folk och fä HB;Åkergatan 24;Bräcke;;S-844 67;Sweden
10704;BLONP;1;14/10/1997 00:00:00;11/11/1997 00:00:00;07/11/1997 00:00:00;1;4,7800;Queen Cozinha;Alameda dos Canàrios, 891;Sao Paulo;SP;05487-020;Brazil
10705;BLONP;1;15/10/1997 00:00:00;12/11/1997 00:00:00;18/11/1997 00:00:00;2;3,5200;HILARION-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Táchira;5022;Venezuela
10706;PICCO;3;16/10/1997 00:00:00;13/11/1997 00:00:00;21/10/1997 00:00:00;3;135,6300;Old World Delicatessen;2743 Bering St.;Anchorage;AK;99508;USA
10707;BLONP;3;16/10/1997 00:00:00;30/10/1997 00:00:00;23/10/1997 00:00:00;3;21,7400;Around the Horn;Brook Farm Stratford St. Mary;Colchester;Essex;CO7 6JX;UK
10708;BLONP;1;17/10/1997 00:00:00;28/11/1997 00:00:00;05/11/1997 00:00:00;2;2,9600;The Big Cheese;89 Jefferson Way Suite 2;Portland;OR;97201;USA
10709;BLONP;3;17/10/1997 00:00:00;14/11/1997 00:00:00;20/11/1997 00:00:00;3;210,8000;Gourmet Lanchonetes;Av. Brasil, 442;Campinas;SP;04876-786;Brazil
10710;BLONP;1;20/10/1997 00:00:00;17/11/1997 00:00:00;23/10/1997 00:00:00;1;4,9800;Franchi S.p.A.;Via Monte Bianco 34;Torino;;10100;Italy
10711;BLONP;3;21/10/1997 00:00:00;02/12/1997 00:00:00;29/10/1997 00:00:00;2;52,4100;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
10712;FISSA;3;21/10/1997 00:00:00;18/11/1997 00:00:00;31/10/1997 00:00:00;1;89,9300;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;;Ireland
10713;BLONP;3;22/10/1997 00:00:00;19/11/1997 00:00:00;24/10/1997 00:00:00;1;167,0500;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
10714;BLONP;3;22/10/1997 00:00:00;19/11/1997 00:00:00;27/10/1997 00:00:00;3;24,4900;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
10715;BLONP;3;23/10/1997 00:00:00;06/11/1997 00:00:00;29/10/1997 00:00:00;1;63,2000;Bon app';12, rue des Bouchers;Marseille;;13008;France
10716;BLONP;3;24/10/1997 00:00:00;21/11/1997 00:00:00;27/10/1997 00:00:00;2;22,5700;Rancho grande;Av. del Libertador 900;Buenos Aires;;1010;Argentina
10717;BLONP;3;24/10/1997 00:00:00;21/11/1997 00:00:00;29/10/1997 00:00:00;2;59,2500;Frankenversand;Berliner Platz 43;München;;80805;Germany
10718;BLONP;3;27/10/1997 00:00:00;24/11/1997 00:00:00;29/10/1997 00:00:00;3;170,8800;Königlich Essen;Maubelstr. 90;Brandenburg;;14776;Germany
10719;BLONP;3;27/10/1997 00:00:00;24/11/1997 00:00:00;05/11/1997 00:00:00;2;51,4400;Let's Stop N Shop;87 Polk St. Suite 5;San Francisco;CA;94117;USA
10720;DRACD;1;28/10/1997 00:00:00;11/11/1997 00:00:00;05/11/1997 00:00:00;2;9,5300;Que Delícia;Rua da Panificadora, 12;Rio de Janeiro;RJ;02389-673;Brazil
10721;BLONP;3;29/10/1997 00:00:00;26/11/1997 00:00:00;31/10/1997 00:00:00;3;48,9200;QUICK-Stop;Taucherstraße 10;Cunewalde;;01307;Germany
10722;BLONP;3;29/10/1997 00:00:00;10/12/1997 00:00:00;04/11/1997 00:00:00;1;74,5800;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
10723;BLONP;3;30/10/1997 00:00:00;27/11/1997 00:00:00;25/11/1997 00:00:00;1;21,7200;White Clover Markets;1029 - 12th Ave. S.;Seattle;WA;98124;USA
10724;DRACD;3;30/10/1997 00:00:00;11/12/1997 00:00:00;05/11/1997 00:00:00;2;57,7500;Mère Paillarde;43 rue St. Laurent;Montréal;Québec;H1J 1C3;Canada
10725;BLONP;1;31/10/1997 00:00:00;28/11/1997 00:00:00;05/11/1997 00:00:00;3;10,8300;Familia Arquibaldo;Rua Orós, 92;Sao Paulo;SP;05442-030;Brazil
10726;BLONP;3;03/11/1997 00:00:00;17/11/1997 00:00:00;05/12/1997 00:00:00;1;16,5600;Eastern Connection;35 King George;London;;WX3 6FW;UK
10727;BLONP;3;03/11/1997 00:00:00;01/12/1997 00:00:00;05/12/1997 00:00:00;1;89,9000;Reggiani Caseifici;Strada Provinciale 124;Reggio Emilia;;42100;Italy
10728;BLONP;3;04/11/1997 00:00:00;02/12/1997 00:00:00;11/11/1997 00:00:00;2;58,3300;Queen Cozinha;Alameda dos Canàrios, 891;Sao Paulo;SP;05487-020;Brazil
10729;BLONP;3;04/11/1997 00:00:00;16/12/1997 00:00:00;14/11/1997 00:00:00;3;141,0600;LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela
10730;BLONP;3;05/11/1997 00:00:00;03/12/1997 00:00:00;14/11/1997 00:00:00;1;20,1200;Bon app';12, rue des Bouchers;Marseille;;13008;France
10731;BLONP;3;06/11/1997 00:00:00;04/12/1997 00:00:00;14/11/1997 00:00:00;1;96,6500;Chop-suey Chinese;Hauptstr. 31;Bern;;3012;Switzerland
10732;BLONP;3;06/11/1997 00:00:00;04/12/1997 00:00:00;07/11/1997 00:00:00;1;16,9700;Bon app';12, rue des Bouchers;Marseille;;13008;France
10733;BLONP;3;07/11/1997 00:00:00;05/12/1997 00:00:00;10/11/1997 00:00:00;3;110,1100;Berglunds snabbköp;Berguvsvägen  8;Luleå;;S-958 22;Sweden
10734;BLONP;1;07/11/1997 00:00:00;05/12/1997 00:00:00;12/11/1997 00:00:00;3;1,6300;Gourmet Lanchonetes;Av. Brasil, 442;Campinas;SP;04876-786;Brazil
10735;BLONP;3;10/11/1997 00:00:00;08/12/1997 00:00:00;21/11/1997 00:00:00;2;45,9700;Let's Stop N Shop;87 Polk St. Suite 5;San Francisco;CA;94117;USA
10736;FISSA;3;11/11/1997 00:00:00;09/12/1997 00:00:00;21/11/1997 00:00:00;2;44,1000;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;;Ireland
10737;BLONP;1;11/11/1997 00:00:00;09/12/1997 00:00:00;18/11/1997 00:00:00;2;7,7900;Vins et alcools Chevalier;59 rue de l'Abbaye;Reims;;51100;France
10738;BLONP;1;12/11/1997 00:00:00;10/12/1997 00:00:00;18/11/1997 00:00:00;1;2,9100;Spécialités du monde;25, rue Lauriston;Paris;;75016;France
10739;BLONP;3;12/11/1997 00:00:00;10/12/1997 00:00:00;17/11/1997 00:00:00;3;11,0800;Vins et alcools Chevalier;59 rue de l'Abbaye;Reims;;51100;France
10740;BLONP;3;13/11/1997 00:00:00;11/12/1997 00:00:00;25/11/1997 00:00:00;2;81,8800;White Clover Markets;1029 - 12th Ave. S.;Seattle;WA;98124;USA
10741;BLONP;3;14/11/1997 00:00:00;28/11/1997 00:00:00;18/11/1997 00:00:00;3;10,9600;Around the Horn;Brook Farm Stratford St. Mary;Colchester;Essex;CO7 6JX;UK
10742;BLONP;3;14/11/1997 00:00:00;12/12/1997 00:00:00;18/11/1997 00:00:00;3;243,7300;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada
10743;BLONP;3;17/11/1997 00:00:00;15/12/1997 00:00:00;21/11/1997 00:00:00;2;23,7200;Around the Horn;Brook Farm Stratford St. Mary;Colchester;Essex;CO7 6JX;UK
10744;BLONP;3;17/11/1997 00:00:00;15/12/1997 00:00:00;24/11/1997 00:00:00;1;69,1900;Vaffeljernet;Smagsloget 45;Århus;;8200;Denmark
10745;BLONP;1;18/11/1997 00:00:00;16/12/1997 00:00:00;27/11/1997 00:00:00;1;3,5200;QUICK-Stop;Taucherstraße 10;Cunewalde;;01307;Germany
10746;BLONP;3;19/11/1997 00:00:00;17/12/1997 00:00:00;21/11/1997 00:00:00;3;31,4300;Chop-suey Chinese;Hauptstr. 31;Bern;;3012;Switzerland
10747;BLONP;3;19/11/1997 00:00:00;17/12/1997 00:00:00;26/11/1997 00:00:00;1;117,3300;Piccolo und mehr;Geislweg 14;Salzburg;;5020;Austria
10748;BLONP;3;20/11/1997 00:00:00;18/12/1997 00:00:00;28/11/1997 00:00:00;1;232,5500;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
10749;BLONP;3;20/11/1997 00:00:00;18/12/1997 00:00:00;19/12/1997 00:00:00;2;61,5300;Island Trading;Garden House Crowther Way;Cowes;Isle of Wight;PO31 7PJ;UK
10750;BLONP;3;21/11/1997 00:00:00;19/12/1997 00:00:00;24/11/1997 00:00:00;1;79,3000;Wartian Herkku;Torikatu 38;Oulu;;90110;Finland
10751;BLONP;3;24/11/1997 00:00:00;22/12/1997 00:00:00;03/12/1997 00:00:00;3;130,7900;Richter Supermarkt;Starenweg 5;Genève;;1204;Switzerland
10752;BLONP;1;24/11/1997 00:00:00;22/12/1997 00:00:00;28/11/1997 00:00:00;3;1,3900;North/South;South House 300 Queensbridge;London;;SW7 1RZ;UK
10753;BLONP;1;25/11/1997 00:00:00;23/12/1997 00:00:00;27/11/1997 00:00:00;1;7,7000;Franchi S.p.A.;Via Monte Bianco 34;Torino;;10100;Italy
10754;BLONP;1;25/11/1997 00:00:00;23/12/1997 00:00:00;27/11/1997 00:00:00;3;2,3800;Magazzini Alimentari Riuniti;Via Ludovico il Moro 22;Bergamo;;24100;Italy
10755;BLONP;3;26/11/1997 00:00:00;24/12/1997 00:00:00;28/11/1997 00:00:00;2;16,7100;Bon app';12, rue des Bouchers;Marseille;;13008;France
10756;BLONP;3;27/11/1997 00:00:00;25/12/1997 00:00:00;02/12/1997 00:00:00;2;73,2100;Split Rail Beer & Ale;P.O. Box 555;Lander;WY;82520;USA
10757;BLONP;1;27/11/1997 00:00:00;25/12/1997 00:00:00;15/12/1997 00:00:00;1;8,1900;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
10758;BLONP;3;28/11/1997 00:00:00;26/12/1997 00:00:00;04/12/1997 00:00:00;3;138,1700;Richter Supermarkt;Starenweg 5;Genève;;1204;Switzerland
10759;BLONP;3;28/11/1997 00:00:00;26/12/1997 00:00:00;12/12/1997 00:00:00;3;11,9900;Ana Trujillo Emparedados y helados;Avda. de la Constitución 2222;México D.F.;;05021;Mexico
10760;BLONP;3;01/12/1997 00:00:00;29/12/1997 00:00:00;10/12/1997 00:00:00;1;155,6400;Maison Dewey;Rue Joseph-Bens 532;Bruxelles;;B-1180;Belgium
10761;PICCO;3;02/12/1997 00:00:00;30/12/1997 00:00:00;08/12/1997 00:00:00;2;18,6600;Rattlesnake Canyon Grocery;2817 Milton Dr.;Albuquerque;NM;87110;USA
10762;BLONP;3;02/12/1997 00:00:00;30/12/1997 00:00:00;09/12/1997 00:00:00;1;328,7400;Folk och fä HB;Åkergatan 24;Bräcke;;S-844 67;Sweden
10763;BLONP;3;03/12/1997 00:00:00;31/12/1997 00:00:00;08/12/1997 00:00:00;3;37,3500;Folies gourmandes;184, chaussée de Tournai;Lille;;59000;France
10764;BLONP;3;03/12/1997 00:00:00;31/12/1997 00:00:00;08/12/1997 00:00:00;3;145,4500;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
10765;BLONP;3;04/12/1997 00:00:00;01/01/1998 00:00:00;09/12/1997 00:00:00;3;42,7400;QUICK-Stop;Taucherstraße 10;Cunewalde;;01307;Germany
10766;BLONP;3;05/12/1997 00:00:00;02/01/1998 00:00:00;09/12/1997 00:00:00;1;157,5500;Ottilies Käseladen;Mehrheimerstr. 369;Köln;;50739;Germany
10767;BLONP;1;05/12/1997 00:00:00;02/01/1998 00:00:00;15/12/1997 00:00:00;3;1,5900;Suprêmes délices;Boulevard Tirou, 255;Charleroi;;B-6000;Belgium
10768;BLONP;3;08/12/1997 00:00:00;05/01/1998 00:00:00;15/12/1997 00:00:00;2;146,3200;Around the Horn;Brook Farm Stratford St. Mary;Colchester;Essex;CO7 6JX;UK
10769;BLONP;3;08/12/1997 00:00:00;05/01/1998 00:00:00;12/12/1997 00:00:00;1;65,0600;Vaffeljernet;Smagsloget 45;Århus;;8200;Denmark
10770;DRACD;1;09/12/1997 00:00:00;06/01/1998 00:00:00;17/12/1997 00:00:00;3;5,3200;Hanari Carnes;Rua do Paço, 67;Rio de Janeiro;RJ;05454-876;Brazil
10771;BLONP;3;10/12/1997 00:00:00;07/01/1998 00:00:00;02/01/1998 00:00:00;2;11,1900;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
10772;BLONP;3;10/12/1997 00:00:00;07/01/1998 00:00:00;19/12/1997 00:00:00;2;91,2800;Lehmanns Marktstand;Magazinweg 7;Frankfurt a.M.;;60528;Germany
10773;BLONP;3;11/12/1997 00:00:00;08/01/1998 00:00:00;16/12/1997 00:00:00;3;96,4300;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
10774;BLONP;3;11/12/1997 00:00:00;25/12/1997 00:00:00;12/12/1997 00:00:00;1;48,2000;Folk och fä HB;Åkergatan 24;Bräcke;;S-844 67;Sweden
10775;BLONP;3;12/12/1997 00:00:00;09/01/1998 00:00:00;26/12/1997 00:00:00;1;20,2500;The Cracker Box;55 Grizzly Peak Rd.;Butte;MT;59801;USA
10776;BLONP;3;15/12/1997 00:00:00;12/01/1998 00:00:00;18/12/1997 00:00:00;3;351,5300;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
10777;BLONP;1;15/12/1997 00:00:00;29/12/1997 00:00:00;21/01/1998 00:00:00;2;3,0100;Gourmet Lanchonetes;Av. Brasil, 442;Campinas;SP;04876-786;Brazil
10778;BLONP;1;16/12/1997 00:00:00;13/01/1998 00:00:00;24/12/1997 00:00:00;1;6,7900;Berglunds snabbköp;Berguvsvägen  8;Luleå;;S-958 22;Sweden
10779;BLONP;3;16/12/1997 00:00:00;13/01/1998 00:00:00;14/01/1998 00:00:00;2;58,1300;Morgenstern Gesundkost;Heerstr. 22;Leipzig;;04179;Germany
10780;BLONP;3;16/12/1997 00:00:00;30/12/1997 00:00:00;25/12/1997 00:00:00;1;42,1300;LILA-Supermercado;Carrera 52 con Ave. Bolívar #65-98 Llano Largo;Barquisimeto;Lara;3508;Venezuela
10781;BLONP;3;17/12/1997 00:00:00;14/01/1998 00:00:00;19/12/1997 00:00:00;3;73,1600;Wartian Herkku;Torikatu 38;Oulu;;90110;Finland
10782;BLONP;1;17/12/1997 00:00:00;14/01/1998 00:00:00;22/12/1997 00:00:00;3;1,1000;Cactus Comidas para llevar;Cerrito 333;Buenos Aires;;1010;Argentina
10783;DRACD;3;18/12/1997 00:00:00;15/01/1998 00:00:00;19/12/1997 00:00:00;2;124,9800;Hanari Carnes;Rua do Paço, 67;Rio de Janeiro;RJ;05454-876;Brazil
10784;BLONP;3;18/12/1997 00:00:00;15/01/1998 00:00:00;22/12/1997 00:00:00;3;70,0900;Magazzini Alimentari Riuniti;Via Ludovico il Moro 22;Bergamo;;24100;Italy
10785;BLONP;1;18/12/1997 00:00:00;15/01/1998 00:00:00;24/12/1997 00:00:00;3;1,5100;GROSELLA-Restaurante;5ª Ave. Los Palos Grandes;Caracas;DF;1081;Venezuela
10786;BLONP;3;19/12/1997 00:00:00;16/01/1998 00:00:00;23/12/1997 00:00:00;1;110,8700;Queen Cozinha;Alameda dos Canàrios, 891;Sao Paulo;SP;05487-020;Brazil
10787;FISSA;3;19/12/1997 00:00:00;02/01/1998 00:00:00;26/12/1997 00:00:00;1;249,9300;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;;31000;France
10788;BLONP;3;22/12/1997 00:00:00;19/01/1998 00:00:00;19/01/1998 00:00:00;2;42,7000;QUICK-Stop;Taucherstraße 10;Cunewalde;;01307;Germany
10789;BLONP;3;22/12/1997 00:00:00;19/01/1998 00:00:00;31/12/1997 00:00:00;2;100,6000;Folies gourmandes;184, chaussée de Tournai;Lille;;59000;France
10790;BLONP;3;22/12/1997 00:00:00;19/01/1998 00:00:00;26/12/1997 00:00:00;1;28,2300;Gourmet Lanchonetes;Av. Brasil, 442;Campinas;SP;04876-786;Brazil
10791;BLONP;3;23/12/1997 00:00:00;20/01/1998 00:00:00;01/01/1998 00:00:00;2;16,8500;Frankenversand;Berliner Platz 43;München;;80805;Germany
10792;FISSA;3;23/12/1997 00:00:00;20/01/1998 00:00:00;31/12/1997 00:00:00;3;23,7900;Wolski Zajazd;ul. Filtrowa 68;Warszawa;;01-012;Poland
10793;BLONP;1;24/12/1997 00:00:00;21/01/1998 00:00:00;08/01/1998 00:00:00;3;4,5200;Around the Horn;Brook Farm Stratford St. Mary;Colchester;Essex;CO7 6JX;UK
10794;DRACD;3;24/12/1997 00:00:00;21/01/1998 00:00:00;02/01/1998 00:00:00;1;21,4900;Que Delícia;Rua da Panificadora, 12;Rio de Janeiro;RJ;02389-673;Brazil
10795;BLONP;3;24/12/1997 00:00:00;21/01/1998 00:00:00;20/01/1998 00:00:00;2;126,6600;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
10796;BLONP;3;25/12/1997 00:00:00;22/01/1998 00:00:00;14/01/1998 00:00:00;1;26,5200;HILARION-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Táchira;5022;Venezuela
10797;BLONP;3;25/12/1997 00:00:00;22/01/1998 00:00:00;05/01/1998 00:00:00;2;33,3500;Drachenblut Delikatessen;Walserweg 21;Aachen;;52066;Germany
10798;BLONP;1;26/12/1997 00:00:00;23/01/1998 00:00:00;05/01/1998 00:00:00;1;2,3300;Island Trading;Garden House Crowther Way;Cowes;Isle of Wight;PO31 7PJ;UK
10799;BLONP;3;26/12/1997 00:00:00;06/02/1998 00:00:00;05/01/1998 00:00:00;3;30,7600;Königlich Essen;Maubelstr. 90;Brandenburg;;14776;Germany
10800;BLONP;3;26/12/1997 00:00:00;23/01/1998 00:00:00;05/01/1998 00:00:00;3;137,4400;Seven Seas Imports;90 Wadhurst Rd.;London;;OX15 4NB;UK
10801;BLONP;3;29/12/1997 00:00:00;26/01/1998 00:00:00;31/12/1997 00:00:00;2;97,0900;Bólido Comidas preparadas;C/ Araquil, 67;Madrid;;28023;Spain
10802;BLONP;3;29/12/1997 00:00:00;26/01/1998 00:00:00;02/01/1998 00:00:00;2;257,2600;Simons bistro;Vinbæltet 34;Kobenhavn;;1734;Denmark
10803;BLONP;3;30/12/1997 00:00:00;27/01/1998 00:00:00;06/01/1998 00:00:00;1;55,2300;Wellington Importadora;Rua do Mercado, 12;Resende;SP;08737-363;Brazil
10804;BLONP;3;30/12/1997 00:00:00;27/01/1998 00:00:00;07/01/1998 00:00:00;2;27,3300;Seven Seas Imports;90 Wadhurst Rd.;London;;OX15 4NB;UK
10805;BLONP;3;30/12/1997 00:00:00;27/01/1998 00:00:00;09/01/1998 00:00:00;3;237,3400;The Big Cheese;89 Jefferson Way Suite 2;Portland;OR;97201;USA
10806;BLONP;3;31/12/1997 00:00:00;28/01/1998 00:00:00;05/01/1998 00:00:00;2;22,1100;Victuailles en stock;2, rue du Commerce;Lyon;;69004;France
10807;BLONP;1;31/12/1997 00:00:00;28/01/1998 00:00:00;30/01/1998 00:00:00;1;1,3600;Franchi S.p.A.;Via Monte Bianco 34;Torino;;10100;Italy
10808;PICCO;3;01/01/1998 00:00:00;29/01/1998 00:00:00;09/01/1998 00:00:00;3;45,5300;Old World Delicatessen;2743 Bering St.;Anchorage;AK;99508;USA
10809;BLONP;1;01/01/1998 00:00:00;29/01/1998 00:00:00;07/01/1998 00:00:00;1;4,8700;Wellington Importadora;Rua do Mercado, 12;Resende;SP;08737-363;Brazil
10810;BLONP;1;01/01/1998 00:00:00;29/01/1998 00:00:00;07/01/1998 00:00:00;3;4,3300;Laughing Bacchus Wine Cellars;2319 Elm St.;Vancouver;BC;V3F 2K1;Canada
10811;BLONP;3;02/01/1998 00:00:00;30/01/1998 00:00:00;08/01/1998 00:00:00;1;31,2200;LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela
10812;BLONP;3;02/01/1998 00:00:00;30/01/1998 00:00:00;12/01/1998 00:00:00;1;59,7800;Reggiani Caseifici;Strada Provinciale 124;Reggio Emilia;;42100;Italy
10813;DRACD;3;05/01/1998 00:00:00;02/02/1998 00:00:00;09/01/1998 00:00:00;1;47,3800;Ricardo Adocicados;Av. Copacabana, 267;Rio de Janeiro;RJ;02389-890;Brazil
10814;BLONP;3;05/01/1998 00:00:00;02/02/1998 00:00:00;14/01/1998 00:00:00;3;130,9400;Victuailles en stock;2, rue du Commerce;Lyon;;69004;France
10815;BLONP;3;05/01/1998 00:00:00;02/02/1998 00:00:00;14/01/1998 00:00:00;3;14,6200;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
10816;BLONP;3;06/01/1998 00:00:00;03/02/1998 00:00:00;04/02/1998 00:00:00;2;719,7800;Great Lakes Food Market;2732 Baker Blvd.;Eugene;OR;97403;USA
10817;BLONP;3;06/01/1998 00:00:00;20/01/1998 00:00:00;13/01/1998 00:00:00;2;306,0700;Königlich Essen;Maubelstr. 90;Brandenburg;;14776;Germany
10818;BLONP;3;07/01/1998 00:00:00;04/02/1998 00:00:00;12/01/1998 00:00:00;3;65,4800;Magazzini Alimentari Riuniti;Via Ludovico il Moro 22;Bergamo;;24100;Italy
10819;BLONP;3;07/01/1998 00:00:00;04/02/1998 00:00:00;16/01/1998 00:00:00;3;19,7600;Cactus Comidas para llevar;Cerrito 333;Buenos Aires;;1010;Argentina
10820;PICCO;3;07/01/1998 00:00:00;04/02/1998 00:00:00;13/01/1998 00:00:00;2;37,5200;Rattlesnake Canyon Grocery;2817 Milton Dr.;Albuquerque;NM;87110;USA
10821;BLONP;3;08/01/1998 00:00:00;05/02/1998 00:00:00;15/01/1998 00:00:00;1;36,6800;Split Rail Beer & Ale;P.O. Box 555;Lander;WY;82520;USA
10822;BLONP;1;08/01/1998 00:00:00;05/02/1998 00:00:00;16/01/1998 00:00:00;3;7,0000;Trail's Head Gourmet Provisioners;722 DaVinci Blvd.;Kirkland;WA;98034;USA
10823;BLONP;3;09/01/1998 00:00:00;06/02/1998 00:00:00;13/01/1998 00:00:00;2;163,9700;LILA-Supermercado;Carrera 52 con Ave. Bolívar #65-98 Llano Largo;Barquisimeto;Lara;3508;Venezuela
10824;BLONP;1;09/01/1998 00:00:00;06/02/1998 00:00:00;30/01/1998 00:00:00;1;1,2300;Folk och fä HB;Åkergatan 24;Bräcke;;S-844 67;Sweden
10825;BLONP;3;09/01/1998 00:00:00;06/02/1998 00:00:00;14/01/1998 00:00:00;1;79,2500;Drachenblut Delikatessen;Walserweg 21;Aachen;;52066;Germany
10826;BLONP;1;12/01/1998 00:00:00;09/02/1998 00:00:00;06/02/1998 00:00:00;1;7,0900;Blondel père et fils;24, place Kléber;Strasbourg;;67000;France
10827;BLONP;3;12/01/1998 00:00:00;26/01/1998 00:00:00;06/02/1998 00:00:00;2;63,5400;Bon app';12, rue des Bouchers;Marseille;;13008;France
10828;BLONP;3;13/01/1998 00:00:00;27/01/1998 00:00:00;04/02/1998 00:00:00;1;90,8500;Rancho grande;Av. del Libertador 900;Buenos Aires;;1010;Argentina
10829;BLONP;3;13/01/1998 00:00:00;10/02/1998 00:00:00;23/01/1998 00:00:00;1;154,7200;Island Trading;Garden House Crowther Way;Cowes;Isle of Wight;PO31 7PJ;UK
10830;BLONP;3;13/01/1998 00:00:00;24/02/1998 00:00:00;21/01/1998 00:00:00;2;81,8300;Tradiçao Hipermercados;Av. Inês de Castro, 414;Sao Paulo;SP;05634-030;Brazil
10831;BLONP;3;14/01/1998 00:00:00;11/02/1998 00:00:00;23/01/1998 00:00:00;2;72,1900;Santé Gourmet;Erling Skakkes gate 78;Stavern;;4110;Norway
10832;FISSA;3;14/01/1998 00:00:00;11/02/1998 00:00:00;19/01/1998 00:00:00;2;43,2600;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;;31000;France
10833;BLONP;3;15/01/1998 00:00:00;12/02/1998 00:00:00;23/01/1998 00:00:00;2;71,4900;Ottilies Käseladen;Mehrheimerstr. 369;Köln;;50739;Germany
10834;BLONP;3;15/01/1998 00:00:00;12/02/1998 00:00:00;19/01/1998 00:00:00;3;29,7800;Tradiçao Hipermercados;Av. Inês de Castro, 414;Sao Paulo;SP;05634-030;Brazil
10835;BLONP;3;15/01/1998 00:00:00;12/02/1998 00:00:00;21/01/1998 00:00:00;3;69,5300;Alfred's Futterkiste;Obere Str. 57;Berlin;;12209;Germany
10836;BLONP;3;16/01/1998 00:00:00;13/02/1998 00:00:00;21/01/1998 00:00:00;1;411,8800;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
10837;BLONP;3;16/01/1998 00:00:00;13/02/1998 00:00:00;23/01/1998 00:00:00;3;13,3200;Berglunds snabbköp;Berguvsvägen  8;Luleå;;S-958 22;Sweden
10838;BLONP;3;19/01/1998 00:00:00;16/02/1998 00:00:00;23/01/1998 00:00:00;3;59,2800;LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela
